url_length,host_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_ampersand,num_equals,num_question,num_percent,num_digits,digit_ratio,special_char_ratio,has_https,host_is_ip,num_subdomains,shannon_entropy,relative_entropy,has_login,has_signin,has_verify,has_verification,has_secure,has_account,has_update,has_confirm,has_password,has_bank,has_billing,has_paypal,label
40,18,15,0,2,0,0,6,0,0,0,0,0,2,0.05,0.225,0,0,1,4.227567157116928,0.6825993546240985,0,0,0,0,0,0,0,0,0,0,0,0,1
67,17,43,0,2,0,6,4,0,0,0,0,0,0,0.0,0.19402985074626866,0,0,1,4.315339564395864,0.36838415830619015,0,0,0,0,0,0,0,0,0,0,0,0,0
29,18,3,0,2,0,0,3,0,0,0,0,0,3,0.10344827586206896,0.20689655172413793,1,0,1,4.1162646156680225,0.570149543925559,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20,34,0,3,2,0,4,0,0,0,0,0,3,0.04918032786885246,0.16393442622950818,0,0,1,4.367063927968554,0.278474335034208,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,1,0,1,0,0,3,0,0,0,0,0,0,0.0,0.2631578947368421,0,0,0,3.642149881636903,0.7413624263514352,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,1,0,1,3.8573068568981284,0.8388012122314492,0,0,0,0,0,0,0,0,0,0,0,0,1
31,18,6,0,2,0,0,4,0,0,0,0,0,0,0.0,0.22580645161290322,0,0,1,3.9377519554085865,0.35836095273239027,0,0,0,0,0,0,0,0,0,0,0,0,0
86,14,47,16,2,0,0,6,0,0,1,1,0,29,0.3372093023255814,0.12790697674418605,1,0,1,4.964071662122395,1.1548981986522915,0,0,0,0,0,0,0,0,0,0,0,0,1
35,15,13,0,2,0,0,5,0,0,0,0,0,0,0.0,0.22857142857142856,0,0,1,3.9188679318992428,0.5463342897003844,0,0,0,0,0,0,0,0,0,0,0,0,1
50,9,33,0,2,0,0,7,0,0,0,1,0,0,0.0,0.22,0,0,0,4.133340441068115,0.6083681407169435,0,0,0,0,0,0,0,0,0,0,0,0,1
54,22,25,0,2,1,0,4,0,0,0,0,0,6,0.1111111111111111,0.14814814814814814,0,0,1,4.217488427929139,0.40760325357166677,0,0,0,0,0,0,0,0,0,0,0,0,0
79,12,60,0,4,2,0,6,0,0,0,0,0,5,0.06329113924050633,0.16455696202531644,0,0,1,4.481597165701878,0.2695214824768848,0,0,0,0,0,0,0,0,0,0,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,1,0,1,3.83127625337525,0.4394271499092209,0,0,0,0,0,0,0,0,0,0,0,0,0
267,213,47,0,14,0,0,6,1,0,0,0,0,48,0.1797752808988764,0.08239700374531835,0,0,11,5.213039922252435,0.6698913106971279,0,0,0,0,0,0,0,0,0,0,0,0,1
88,20,61,0,1,8,0,4,0,0,0,0,0,0,0.0,0.1590909090909091,0,0,0,4.041429704983755,0.3887414775539814,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,6,0,2,0,0,5,0,0,0,0,0,0,0.0,0.2857142857142857,0,0,1,3.454701244167347,0.5335512392690765,0,0,0,0,0,0,0,0,0,0,0,0,1
35,27,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.17142857142857143,0,0,1,3.971302302288371,0.35455397102445557,0,0,0,0,0,0,0,0,0,0,0,0,0
70,14,49,0,3,4,0,3,0,0,0,0,0,5,0.07142857142857142,0.15714285714285714,0,0,1,4.464349624888047,0.32058977259604493,0,0,0,0,0,0,0,0,0,0,0,0,0
114,16,14,76,4,1,0,8,0,0,1,1,0,6,0.05263157894736842,0.14912280701754385,0,0,1,4.845000791663592,0.29811601626480844,0,0,0,0,0,0,0,0,0,0,0,0,1
55,17,30,0,3,0,1,4,0,0,0,0,0,1,0.01818181818181818,0.16363636363636364,1,0,1,4.458252442012531,0.6909581005979556,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,8,0,1,0,0,3,0,0,0,0,0,4,0.16,0.2,1,0,0,4.023465189601645,0.845185076335107,0,0,0,0,0,0,0,0,0,0,0,0,1
29,21,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,0,0,1,3.8312762533752496,0.40266218728797715,0,0,0,0,0,0,0,0,0,0,0,0,0
119,17,61,33,4,1,0,9,1,0,1,1,0,0,0.0,0.15126050420168066,0,0,0,4.4579729912276935,0.385539382019565,0,0,0,0,0,0,0,0,0,0,0,0,1
58,14,28,8,3,0,0,4,0,0,1,1,0,5,0.08620689655172414,0.1724137931034483,0,0,1,4.620490693216928,0.5973937113161106,0,0,0,0,0,0,0,0,0,0,0,0,0
62,13,14,27,2,0,0,3,0,2,3,1,0,8,0.12903225806451613,0.1935483870967742,0,0,0,4.59550548849127,0.8827734478601648,0,0,0,0,0,0,0,0,0,0,0,0,0
117,26,84,0,2,1,1,11,0,0,0,0,0,5,0.042735042735042736,0.13675213675213677,0,0,1,4.604173072634866,0.2937526018480542,0,1,0,0,0,1,0,0,0,0,0,0,1
44,36,1,0,3,3,0,3,0,0,0,0,0,1,0.022727272727272728,0.22727272727272727,0,0,2,4.282739857027812,0.5000331659411478,0,0,0,0,0,0,0,0,0,0,0,0,1
40,26,7,0,3,0,0,4,0,0,0,0,0,0,0.0,0.2,0,0,2,3.4709505944546675,0.5761968030548836,0,0,0,0,0,0,0,0,0,0,0,0,0
72,14,51,0,2,5,0,5,0,0,0,0,0,0,0.0,0.18055555555555555,0,0,1,4.273820752900349,0.2230538446103542,0,0,0,0,0,0,0,0,0,0,0,0,0
46,24,15,0,1,1,0,4,0,0,0,0,0,0,0.0,0.15217391304347827,0,0,0,4.091511891254248,0.407851811633784,0,0,0,0,0,0,0,0,0,0,0,0,0
63,19,36,0,3,2,0,4,0,0,0,0,0,0,0.0,0.15873015873015872,1,0,1,4.068472885586725,0.3038432657843224,0,0,0,0,0,0,0,0,0,0,0,0,0
41,33,1,0,2,3,0,3,0,0,0,0,0,0,0.0,0.21951219512195122,0,0,1,4.106717553029199,0.33612965382162646,1,0,0,0,0,0,0,0,0,0,0,1,1
60,19,34,0,3,3,0,4,0,0,0,0,0,0,0.0,0.18333333333333332,0,0,1,4.168925079361264,0.2678305135547235,0,0,0,0,0,0,0,0,0,0,0,0,0
36,27,1,0,2,2,0,3,0,0,0,0,0,0,0.0,0.2222222222222222,1,0,1,3.8638263900908147,0.4846056719509366,0,0,0,0,0,0,0,0,0,0,0,0,1
81,14,60,0,4,0,2,7,0,0,0,0,0,0,0.0,0.1728395061728395,0,0,2,4.402174578186464,0.33021304700508347,0,0,0,0,0,0,0,0,0,0,0,0,0
65,21,37,0,4,0,0,5,0,0,0,0,0,1,0.015384615384615385,0.16923076923076924,0,0,2,4.296906614283515,0.3154847545350865,0,0,0,0,0,0,0,0,0,0,0,0,0
29,21,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,0,0,1,3.8573068568981284,0.31696390170489375,0,0,0,0,0,0,0,0,0,0,0,0,0
34,26,0,0,2,0,0,2,0,0,0,0,0,1,0.029411764705882353,0.14705882352941177,1,0,1,4.017917900762096,0.45899894793349705,0,0,0,0,0,0,0,0,0,0,0,0,1
33,12,13,0,1,1,0,3,0,0,0,0,0,1,0.030303030303030304,0.18181818181818182,1,0,0,4.066677073707229,0.45920893931925433,0,0,0,0,0,0,0,0,0,0,0,0,0
32,13,11,0,2,0,0,3,0,0,0,0,0,0,0.0,0.1875,1,0,0,4.077819531114783,0.403136291201568,1,0,0,0,0,0,0,0,0,0,0,0,1
103,18,78,0,2,9,0,5,0,0,0,0,0,7,0.06796116504854369,0.1650485436893204,0,0,1,4.642268857768942,0.2735639212878612,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.21052631578947367,0,0,0,3.826874881864636,0.45350646811131956,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,72,0,3,1,0,6,0,0,1,0,0,28,0.28,0.12,1,0,1,4.841335195516003,0.692236901746947,1,0,0,0,0,0,0,0,0,0,0,0,1
71,20,44,0,3,0,2,4,0,0,0,0,0,0,0.0,0.14084507042253522,0,0,1,4.238975951578652,0.29141289441491647,0,0,0,0,0,0,0,0,0,0,0,0,0
41,16,18,0,3,0,0,4,0,0,0,0,0,7,0.17073170731707318,0.1951219512195122,0,0,2,4.375487065435391,0.6625217231400856,0,0,0,0,0,0,0,0,0,0,0,0,0
476,13,10,445,24,0,18,4,1,9,9,1,23,40,0.08403361344537816,0.20798319327731093,0,1,2,4.859242735754276,0.8121254992847146,0,1,0,0,0,0,0,0,0,0,0,0,1
50,17,26,0,3,0,0,4,0,0,0,0,0,3,0.06,0.16,0,0,1,4.36637013015618,0.4214312100016085,0,0,0,0,0,0,1,0,0,0,0,0,1
128,50,20,49,4,1,2,5,0,2,3,1,0,15,0.1171875,0.1484375,1,0,3,4.751134982402209,0.57405681207252,0,0,0,0,1,0,1,0,0,0,0,0,1
59,19,33,0,1,1,0,6,0,0,0,0,0,0,0.0,0.15254237288135594,0,0,0,4.197895754171031,0.2413585558268442,0,0,0,0,0,0,1,0,0,0,0,0,1
40,23,10,0,3,1,0,3,0,0,0,0,0,3,0.075,0.2,0,0,1,4.168453957701921,0.4563834994646104,1,0,0,0,0,0,0,0,0,0,0,0,1
48,31,10,0,4,0,0,3,0,0,0,0,0,3,0.0625,0.16666666666666666,0,0,3,4.183208073322318,0.6225586030938193,0,0,0,0,0,0,0,0,0,0,0,0,1
30,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2,0,0,1,3.6314018453921717,0.5339919117233055,0,0,0,0,0,0,0,0,0,0,0,0,0
124,46,20,49,5,0,2,5,0,2,3,1,0,19,0.1532258064516129,0.1532258064516129,1,0,4,4.820062118181421,0.5795283907374175,0,0,0,0,1,0,1,0,0,0,0,0,1
41,11,22,0,2,0,0,6,0,0,0,0,0,3,0.07317073170731707,0.21951219512195122,1,0,1,4.210733711724087,0.5028869628009877,0,0,0,0,0,0,0,0,0,0,0,0,0
82,16,46,11,2,0,1,6,0,0,1,1,0,9,0.10975609756097561,0.14634146341463414,1,0,1,5.140313742079975,0.8010939244138149,0,0,0,0,0,0,0,0,0,0,0,0,1
26,17,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.23076923076923078,1,0,1,3.584303179346712,0.6979809083229227,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2857142857142857,1,0,1,3.748994803525096,0.5782555012259686,0,0,0,0,0,0,0,0,0,0,0,0,0
58,23,27,0,3,1,0,5,0,0,0,0,0,0,0.0,0.1724137931034483,1,0,1,4.113545272890785,0.19006227096585582,0,0,0,0,0,0,0,0,0,0,0,0,0
124,46,20,49,5,0,2,5,0,2,3,1,0,19,0.1532258064516129,0.1532258064516129,1,0,4,4.872043062157614,0.5547595750889934,0,0,0,0,1,0,1,0,0,0,0,0,1
72,18,47,0,2,6,0,5,0,0,0,0,0,0,0.0,0.19444444444444445,0,0,1,4.306661419242019,0.2133778201936124,0,0,0,0,0,0,0,0,0,0,0,0,0
98,23,34,32,4,0,0,7,1,0,1,1,0,0,0.0,0.15306122448979592,1,0,1,4.322085070889687,0.47796849591218604,0,0,0,0,0,0,0,0,0,0,0,0,1
36,14,14,0,2,0,0,5,0,0,0,0,0,0,0.0,0.2222222222222222,1,0,1,3.9064821276822,0.34930063481305673,0,0,0,0,0,0,0,0,0,0,0,0,0
39,31,1,0,6,1,0,3,0,0,0,0,0,1,0.02564102564102564,0.28205128205128205,0,0,5,3.9897785005806887,0.6151142922708845,0,0,0,0,0,0,0,0,0,0,0,0,1
54,9,38,0,5,0,1,7,0,0,0,0,0,0,0.0,0.25925925925925924,0,0,0,4.296167133030748,0.6684900759487048,0,0,0,0,0,0,0,0,0,1,0,0,1
74,30,36,0,2,1,0,7,0,0,0,0,0,0,0.0,0.14864864864864866,1,0,1,4.411147116210503,0.25098410222978484,0,0,0,0,0,0,0,0,0,0,0,0,1
37,29,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.16216216216216217,0,0,1,4.09811781214885,0.3847309782368137,0,0,0,0,0,0,0,0,0,0,0,0,0
31,17,7,0,1,0,0,4,0,0,0,0,0,0,0.0,0.1935483870967742,0,0,0,3.9134007456613777,0.496391040988074,0,0,0,0,0,0,0,0,0,0,0,0,0
93,22,64,0,1,2,0,9,0,0,0,0,0,26,0.27956989247311825,0.13978494623655913,0,0,0,4.787019397797361,0.603612185345261,0,0,0,0,0,0,0,0,0,0,0,0,1
23,16,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.21739130434782608,0,0,1,3.795088586397733,0.7013982286617648,0,0,0,0,0,0,0,0,0,0,0,0,1
62,15,36,3,3,1,0,6,0,0,1,1,0,1,0.016129032258064516,0.20967741935483872,0,0,1,4.431557149194809,0.34730548063445355,0,0,0,0,0,0,0,0,0,0,0,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,3,0.09375,0.1875,1,0,1,4.015319531114783,0.5770033181180141,0,0,0,0,0,0,0,0,0,0,0,0,1
33,16,9,0,2,0,0,4,0,0,0,0,0,1,0.030303030303030304,0.21212121212121213,1,0,1,4.086526226193701,0.6863570883660863,0,0,0,0,0,0,0,0,0,0,0,0,0
31,22,1,0,2,1,0,3,0,0,0,0,0,0,0.0,0.22580645161290322,1,0,1,3.9377519554085865,0.5580839101692064,0,0,0,0,0,0,0,0,0,0,0,0,0
35,26,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.17142857142857143,1,0,1,4.207435516759525,0.3192779054752349,0,0,0,0,0,0,0,0,0,0,0,0,1
44,14,22,0,2,2,0,3,0,0,0,0,0,0,0.0,0.18181818181818182,1,0,1,4.170134892428194,0.34380951979108354,0,0,0,0,0,0,0,0,0,0,0,0,0
250,47,48,147,6,3,0,4,0,0,0,1,0,11,0.044,0.06,0,0,3,4.537450460421296,0.34540845785635593,0,0,0,0,0,0,0,0,0,0,0,0,1
21,14,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.23809523809523808,0,0,1,3.5585186130489057,0.7364481022064853,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7,26,0,1,0,0,6,0,0,0,0,0,1,0.025,0.2,0,0,0,3.7149112214500133,0.43733346288548053,0,0,0,0,0,0,0,0,0,0,0,0,0
22,13,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2727272727272727,1,0,1,3.663532754804254,0.6380992824899322,0,0,0,0,0,0,0,0,0,0,0,0,0
41,20,14,0,3,0,0,3,0,0,0,0,0,2,0.04878048780487805,0.17073170731707318,0,0,1,4.299403761075299,0.43453370841977734,0,0,0,0,0,0,0,0,0,0,0,0,1
33,16,9,0,2,0,0,4,0,0,0,0,0,0,0.0,0.21212121212121213,1,0,1,4.051821770808045,0.3857119458121176,0,0,0,0,0,0,0,0,0,0,0,0,0
56,16,33,0,2,1,0,7,0,0,0,0,0,0,0.0,0.19642857142857142,0,0,1,3.940473896272171,0.28644113616658,0,0,0,0,0,0,0,0,0,0,0,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.1935483870967742,1,0,1,3.7356660681024443,0.44657061889084715,0,0,0,0,0,0,0,0,0,0,0,0,0
77,23,47,0,1,0,0,5,0,0,0,0,0,14,0.18181818181818182,0.09090909090909091,0,0,0,4.537247216966655,0.7019876229189955,0,0,0,0,0,0,0,0,0,0,0,0,1
67,20,40,0,2,4,0,7,0,0,0,0,0,11,0.16417910447761194,0.208955223880597,0,0,1,4.617797213746467,0.3916539962498201,0,0,0,0,0,0,0,0,0,0,0,0,0
57,23,27,0,3,2,0,3,0,0,0,0,0,0,0.0,0.15789473684210525,0,0,1,4.248613478659509,0.22068893075710985,0,0,0,0,0,0,0,0,0,0,0,0,0
66,16,5,36,2,2,0,3,0,0,1,1,0,5,0.07575757575757576,0.15151515151515152,1,0,1,5.218192225222386,1.151176631582896,0,0,0,0,0,0,0,0,0,0,0,0,1
47,19,21,0,2,1,0,4,0,0,0,0,0,0,0.0,0.1702127659574468,0,0,1,4.153007937189824,0.3407755648185844,0,0,0,0,0,0,0,0,0,0,0,0,0
36,29,0,0,2,1,0,2,0,0,0,0,0,0,0.0,0.16666666666666666,0,0,1,4.0724312513221195,0.3489832432522525,0,0,0,0,0,0,0,0,0,0,0,0,0
65,26,32,0,2,3,0,4,0,0,0,0,0,0,0.0,0.15384615384615385,0,0,1,4.258240266868478,0.227419108386674,0,0,0,0,0,0,0,0,0,0,0,0,0
58,15,36,0,8,0,0,6,0,0,0,0,0,0,0.0,0.25862068965517243,0,0,1,4.0877907457645195,0.46339551677798124,1,0,0,0,0,0,0,0,0,0,0,1,1
58,15,36,0,2,5,0,4,0,0,0,0,0,0,0.0,0.20689655172413793,0,0,1,4.130170660497147,0.30101612594021276,0,0,0,0,0,0,0,0,0,0,0,0,0
126,18,81,19,3,1,1,13,0,0,1,1,0,6,0.047619047619047616,0.16666666666666666,0,0,1,4.685717808842492,0.2801058927511669,0,0,0,0,0,0,0,0,0,0,0,0,1
52,21,24,0,1,1,0,3,0,0,0,0,0,4,0.07692307692307693,0.11538461538461539,0,0,0,4.4171886421180035,0.5512102169870832,0,0,0,0,0,0,0,0,0,0,0,0,0
43,36,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.11627906976744186,0,0,1,4.208485034316045,0.34197931680349514,0,0,0,0,0,0,0,0,0,0,0,0,1
60,52,0,0,3,2,0,2,0,0,0,0,0,0,0.0,0.13333333333333333,1,0,2,4.242052005409673,0.3354628464543066,0,0,0,0,0,0,0,0,0,0,0,0,1
32,14,10,0,1,0,0,4,0,0,0,0,0,0,0.0,0.1875,1,0,0,3.890319531114783,0.47366080401027283,0,0,0,0,0,0,0,0,0,0,0,0,1
77,23,47,0,1,0,0,5,0,0,0,0,0,23,0.2987012987012987,0.09090909090909091,0,0,0,4.757862282777997,0.7725385970807359,0,0,0,0,0,0,0,0,0,0,0,0,1
51,18,26,0,3,1,0,5,0,0,0,0,0,6,0.11764705882352941,0.19607843137254902,0,0,1,4.483617685440307,0.34626398779814827,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13,35,0,3,0,0,7,0,0,0,0,0,0,0.0,0.2,0,0,1,4.198894941894525,0.35156834198592257,0,0,0,0,0,0,0,0,0,0,0,0,1
35,11,17,0,2,2,0,3,0,0,0,0,0,0,0.0,0.22857142857142856,0,0,1,4.0360069453309535,0.43825487352146547,0,0,0,0,0,0,0,0,0,0,0,0,0
51,10,34,0,2,0,4,4,0,0,0,0,0,0,0.0,0.21568627450980393,0,0,1,4.07470096049377,0.4044792113923901,0,0,0,0,0,0,0,0,0,0,0,0,0
65,17,40,0,3,6,0,4,0,0,0,0,0,0,0.0,0.2153846153846154,1,0,1,4.262311997737562,0.24143079090020972,0,0,0,0,0,0,0,0,0,0,0,0,0
104,16,80,0,2,2,2,10,0,0,0,0,0,5,0.04807692307692308,0.16346153846153846,1,0,1,4.577515021972711,0.3236153346037247,0,1,0,0,0,1,0,0,0,0,0,0,1
52,26,19,0,2,0,0,4,0,0,0,0,0,0,0.0,0.1346153846153846,0,0,1,4.121340988555425,0.31325313496056956,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,1,0,1,0,0,3,0,0,0,0,0,0,0.0,0.2777777777777778,1,0,0,3.6835423624332306,0.5875197921788451,0,0,0,0,0,0,0,0,0,0,0,0,0
37,28,1,0,2,2,0,3,0,0,0,0,0,0,0.0,0.21621621621621623,1,0,1,4.046762824854522,0.44889427663035497,0,0,0,0,0,0,0,0,0,0,0,0,0
92,25,60,0,5,0,0,7,0,0,0,0,0,23,0.25,0.14130434782608695,0,0,2,4.620857272274381,0.6559285148618341,0,0,0,0,0,0,0,0,0,0,0,0,1
24,16,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.25,0,0,1,3.8239348962840567,0.46667976602766814,0,0,0,0,0,0,0,0,0,0,0,0,0
77,17,52,0,2,0,5,4,0,0,0,0,0,3,0.03896103896103896,0.15584415584415584,1,0,1,4.502012885509551,0.5334871909598053,0,0,0,0,0,0,0,0,0,0,0,0,0
67,17,43,0,3,1,1,6,0,0,0,0,0,0,0.0,0.1791044776119403,0,0,1,4.139601691100084,0.2536180519016774,0,0,0,0,0,0,0,0,0,0,0,0,1
164,16,54,86,3,1,1,8,0,1,2,1,0,41,0.25,0.10975609756097561,0,0,1,4.951570439157411,0.5916157384087489,1,0,0,0,0,0,0,0,0,0,0,0,1
96,14,75,0,3,0,1,9,0,0,0,0,0,27,0.28125,0.14583333333333334,0,0,1,4.726017287781372,0.6321208674380628,0,0,0,0,0,0,0,0,0,0,0,0,1
45,23,15,0,2,2,0,4,0,0,0,0,0,0,0.0,0.2,0,0,1,4.4193050406298875,0.2815924836437853,0,0,0,0,0,0,0,0,0,0,0,0,0
70,16,46,0,2,1,1,6,0,0,0,0,0,5,0.07142857142857142,0.15714285714285714,1,0,1,4.985867302411999,1.1021862798012179,0,0,0,0,0,0,0,0,0,0,0,0,1
73,15,34,16,2,0,0,4,0,0,1,1,0,18,0.2465753424657534,0.1232876712328767,0,0,1,4.961759620636943,1.2046089366878034,0,0,0,0,0,0,0,0,0,0,0,0,1
38,12,19,0,1,1,0,5,0,0,0,0,0,0,0.0,0.21052631578947367,0,0,0,4.198603750787606,0.3059495597211448,0,0,0,0,0,0,0,0,0,0,0,0,0
66,31,28,0,2,1,0,4,0,0,0,0,0,0,0.0,0.12121212121212122,0,0,1,4.221959650608547,0.263760087115148,0,0,0,0,0,0,0,0,0,0,0,0,0
74,12,27,27,2,0,0,4,0,0,1,1,1,2,0.02702702702702703,0.13513513513513514,0,0,0,4.18588130783542,0.41909383054674987,0,0,0,0,0,0,0,0,0,0,0,0,0
37,12,6,11,1,0,0,4,0,0,1,1,0,4,0.10810810810810811,0.21621621621621623,0,0,0,4.432294243948858,0.6559618580498058,0,0,0,0,0,0,0,0,0,0,0,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.1935483870967742,1,0,1,3.9779168746936358,0.385088954604735,0,0,0,0,0,0,0,0,0,0,0,0,0
68,15,45,0,2,0,1,5,0,0,0,0,0,6,0.08823529411764706,0.1323529411764706,1,0,1,4.947993084553811,0.8787372784861543,0,0,0,0,0,0,0,0,0,0,0,0,1
39,30,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.15384615384615385,1,0,1,4.04106055186274,0.37952431817396254,0,0,0,0,0,0,0,0,0,0,0,0,0
41,24,1,7,2,0,0,3,0,0,1,1,0,4,0.0975609756097561,0.1951219512195122,1,0,1,4.375487065435391,0.46130564028426857,0,0,0,0,0,0,0,0,0,0,0,0,0
34,19,7,0,2,0,0,4,0,0,0,0,0,0,0.0,0.20588235294117646,1,0,1,3.962031591059445,0.45366992988145566,1,0,0,0,0,0,0,0,0,0,0,0,1
44,16,21,0,3,0,0,5,0,0,0,0,0,3,0.06818181818181818,0.20454545454545456,0,0,1,4.44513183493069,0.7324838454174137,0,0,0,0,0,0,0,0,0,0,0,0,0
46,16,22,0,2,0,0,5,0,0,0,0,0,1,0.021739130434782608,0.17391304347826086,1,0,1,4.023698511281122,0.3952243093256027,0,0,0,0,0,0,0,0,0,0,0,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.1935483870967742,1,0,1,4.018081793978685,0.3560643870420501,0,0,0,0,0,0,0,0,0,0,0,0,0
50,16,26,0,2,0,2,4,0,0,0,0,0,0,0.0,0.18,1,0,1,4.37082650068666,0.38322501897576855,0,0,0,0,0,0,0,0,0,0,0,0,0
36,16,12,0,2,0,0,3,0,0,0,0,0,0,0.0,0.16666666666666666,1,0,1,4.141604167868593,0.541666385828895,0,0,0,0,0,0,0,0,0,0,0,0,0
48,12,28,0,1,2,0,4,0,0,0,0,0,0,0.0,0.16666666666666666,1,0,0,3.917481250360578,0.3283198876686186,0,0,0,0,0,0,0,0,0,0,0,0,0
56,39,10,0,5,2,0,3,0,0,0,0,0,6,0.10714285714285714,0.19642857142857142,0,0,3,4.581833663430985,0.30909016665468775,0,0,0,0,0,0,0,0,0,0,0,0,1
37,16,14,0,2,0,0,4,0,0,0,0,0,0,0.0,0.1891891891891892,0,0,1,4.046762824854522,0.6988306809102598,0,0,0,0,0,0,0,0,0,0,0,0,0
41,15,19,0,4,0,0,4,0,0,0,0,0,13,0.3170731707317073,0.24390243902439024,0,1,2,4.314749870418975,1.1281191722262598,0,0,0,0,0,0,0,0,0,0,0,0,1
126,38,26,53,2,1,0,6,0,0,0,1,0,0,0.0,0.0873015873015873,1,0,1,4.972570600190436,0.6732513052599175,0,0,0,0,0,0,0,0,0,0,0,0,1
268,26,18,216,3,0,0,5,0,1,2,1,0,39,0.1455223880597015,0.05223880597014925,0,0,1,5.882803141297159,1.1889641062720868,0,0,0,0,0,0,0,0,0,0,0,0,1
56,15,34,0,3,0,0,4,0,0,0,0,0,34,0.6071428571428571,0.14285714285714285,0,1,2,4.095775075058242,2.443546417398268,0,0,0,0,0,0,0,0,0,0,0,0,1
59,21,30,0,4,1,0,3,0,0,0,0,0,0,0.0,0.15254237288135594,1,0,1,4.280888922853062,0.2711984871008922,0,0,0,0,0,0,0,0,0,0,0,0,1
47,15,25,0,2,4,0,3,0,0,0,0,0,0,0.0,0.2127659574468085,0,0,1,4.280667511657909,0.49047784044493475,0,0,0,0,0,0,0,0,0,0,0,0,0
60,15,38,0,3,0,0,4,0,0,0,0,0,0,0.0,0.13333333333333333,0,0,1,4.073720914241175,0.30519974567380737,0,0,0,0,0,0,0,0,0,0,0,0,0
39,26,6,0,3,0,0,3,0,0,0,0,0,0,0.0,0.1794871794871795,0,0,2,3.884653744936846,0.49090021126290073,0,0,0,0,0,0,0,0,0,0,0,0,1
47,15,25,0,2,0,3,4,0,0,0,0,0,0,0.0,0.2127659574468085,0,0,1,4.187255606858693,0.5068913655597035,0,0,0,0,0,0,0,0,0,0,0,0,0
199,10,75,106,3,5,0,10,0,1,0,1,0,20,0.10050251256281408,0.11557788944723618,0,0,1,5.296408396396373,0.969862929758159,1,1,0,0,0,0,0,0,0,0,0,0,1
65,10,48,0,2,1,0,8,0,0,0,0,0,3,0.046153846153846156,0.18461538461538463,0,0,0,4.321916658982597,0.3985103391572271,0,0,0,0,0,0,0,0,0,0,0,0,1
43,12,23,0,2,0,1,4,0,0,0,0,0,0,0.0,0.18604651162790697,1,0,1,4.2222080684040195,0.2959773915459847,0,0,0,0,0,0,0,0,0,0,0,0,0
78,21,49,0,2,4,0,4,0,0,0,0,0,0,0.0,0.14102564102564102,1,0,1,4.02733623976663,0.33906785401069495,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10,18,0,3,0,0,4,0,0,0,0,0,1,0.02857142857142857,0.22857142857142856,0,0,1,4.014438730983426,0.5506661452043663,0,0,0,0,0,0,0,0,0,0,0,0,1
36,15,14,0,2,0,0,5,0,0,0,0,0,0,0.0,0.2222222222222222,0,0,1,4.173416585305445,0.30220952419710184,0,0,0,0,0,0,0,0,0,0,0,0,1
32,24,1,0,3,1,0,3,0,0,0,0,0,0,0.0,0.25,0,0,2,4.007048827786958,0.6885534691232297,0,0,0,0,0,0,0,0,0,0,0,0,1
39,17,14,0,2,0,0,4,0,0,0,0,0,0,0.0,0.1794871794871795,1,0,0,3.9065704878156504,0.41441437633468964,1,0,0,0,0,0,0,0,0,0,0,0,1
48,16,24,0,2,0,2,4,0,0,0,0,0,0,0.0,0.1875,1,0,1,4.488521032323435,0.7442943672107929,0,0,0,0,0,0,0,0,0,0,0,0,0
